,training_data_stanford.csv_diff,count1,training_data_thu.csv_diff,count2,training_data_stanford.csv_SegmentedInput,training_data_thu.csv_SegmentedInput
8748,! 注销 ! 卡折 ! 合 ! 一 ! 户 ! 销 ! 卡,7,! 注销卡 ! 折合一户 ! 销卡,3, 注销 卡折 合 一 户 是 需要 分别 销 卡 和 存折 吗 ,注销卡 折合一户 是 需要 分别 销卡 和 存折 吗
8749,,0,,0, 柜台 打印 的 交易 明细 中 会 显示 收款人 账户 信息 吗 ,柜台 打印 的 交易 明细 中 会 显示 收款人 账户 信息 吗
8750,,0,,0, 柜台 打印 交易 明细 能否 查询 到 付款人 户名 及 账号 ,柜台 打印 交易 明细 能否 查询 到 付款人 户名 及 账号
8751,,0,,0, 介绍 下 营业厅 打印 的 交易 明细 中 所 显示 的 相关 内容 ,介绍 下 营业厅 打印 的 交易 明细 中 所 显示 的 相关 内容
8752,,0,,0, 我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 后 余额 吗 ,我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 后 余额 吗
8753,,0,,0, 我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 日期 吗 ,我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 日期 吗
8754,,0,,0, 我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 时间 吗 ,我 在 网点 打印 的 借记卡 交易 明细 都 显示 交易 时间 吗
8755,,0,,0, 我 在 网点 打印 的 借记卡 交易 明细 都 显示 哪些 内容 ,我 在 网点 打印 的 借记卡 交易 明细 都 显示 哪些 内容
8756,,0,,0, 我 在 网点 打印 的 借记卡 交易 明细 都 显示 姓名 吗 ,我 在 网点 打印 的 借记卡 交易 明细 都 显示 姓名 吗
8757,! 显示卡 ! 号,2,! 显示 ! 卡号,2, 我 在 网点 打印 的 借记卡 交易 明细 显示卡 号 吗 ,我 在 网点 打印 的 借记卡 交易 明细 显示 卡号 吗
8758,,0,,0, 别人 可以 打印 我 的 借记卡 的 交易 明细 吗 ,别人 可以 打印 我 的 借记卡 的 交易 明细 吗
8759,,0,,0, 打印 借记卡 交易 明细 可以 由 他人 代理 吗 ,打印 借记卡 交易 明细 可以 由 他人 代理 吗
8760,,0,,0, 打印 借记卡 交易 明细 所 需 的 材料 全国 一致 吗 ,打印 借记卡 交易 明细 所 需 的 材料 全国 一致 吗
8761,,0,,0, 打印 借记卡 交易 明细 需要 提供 哪些 材料 ,打印 借记卡 交易 明细 需要 提供 哪些 材料
8762,,0,,0, 打印 借记卡 交易 明细 需要 提供 身份证 吗 ,打印 借记卡 交易 明细 需要 提供 身份证 吗
8763,! 对账 ! 折,2,! 对 ! 账折,2, 对账 折 补 登 折 需要 提供 身份证 吗 ,对 账折 补 登 折 需要 提供 身份证 吗
8764,! 对账 ! 折,2,! 对 ! 账折,2, 对账 折 补 登 折 需要 提 哪些 材料 ,对 账折 补 登 折 需要 提 哪些 材料
8765,! 交易 ! 明细,2,! 交易明 ! 细,2, 没有 身份证 能 不 能 打印 借记卡 交易 明细 ,没有 身份证 能 不 能 打印 借记卡 交易明 细
8766,,0,,0, 我 可以 打印 别人 借记卡 的 交易 明细 吗 ,我 可以 打印 别人 借记卡 的 交易 明细 吗
8767,! 卡 ! 号 ! 用 ! 么,4,! 卡号 ! 用么,2, 卡 号 不 清楚 还 能 用 么 ,卡号 不 清楚 还 能 用么
8768,! 卡 ! 号,2,! 卡号,1, 卡 号 不 清楚 了 ， 我 在 外地 怎么 办理 ,卡号 不 清楚 了 ， 我 在 外地 怎么 办理
8769,! 卡 ! 号 ! 密码 ! 解锁 ! 么,5,! 卡号 ! 密码解 ! 锁么,3, 卡 号 不 清楚 了 能 到 网点 密码 解锁 么 ,卡号 不 清楚 了 能 到 网点 密码解 锁么
8770,! 卡 ! 号,2,! 卡号,1, 卡 号 不 清楚 了 需要 带 哪些 证件 到 网点 办理 ,卡号 不 清楚 了 需要 带 哪些 证件 到 网点 办理
8771,! 卡 ! 号,2,! 卡号,1, 卡 号 不 清楚 了 影响 密码 解锁 业务 办理 吗 ,卡号 不 清楚 了 影响 密码 解锁 业务 办理 吗
8772,! 卡 ! 号,2,! 卡号,1, 卡 号 不 清楚 了 影响 业务 办理 吗 ,卡号 不 清楚 了 影响 业务 办理 吗
8773,! 卡 ! 号,2,! 卡号,1, 卡 号 不 清楚 需要 换 卡么,卡号 不 清楚 需要 换 卡么
8774,! 卡 ! 号 ! 取钱 ! 么,4,! 卡号 ! 取 ! 钱么,3, 卡 号 不 清楚 影响 取钱 么,卡号 不 清楚 影响 取 钱么
8775,! 卡 ! 号 ! 怎么 ! 办,4,! 卡号 ! 怎么办,2, 卡 号 不 清 怎么 办 ,卡号 不 清 怎么办
8776,! 卡 ! 密码锁 ! 定,3,! 卡密码 ! 锁定,2, 卡 密码锁 定 了 ， 卡号 不 清楚 能 直接 办理 吗 ,卡密码 锁定 了 ， 卡号 不 清楚 能 直接 办理 吗
8777,! 卡在 ! 卡 ! 内 ! 户 ! 么,5,! 卡 ! 在 ! 卡内 ! 户么,4, 卡在 非正常 状态 下 ， 如 卡 内 有 钱 ， 会 转入 睡眠 户 么 ,卡 在 非正常 状态 下 ， 如 卡内 有 钱 ， 会 转入 睡眠 户么
8778,! 卡在 ! 睡眠 ! 户,3,! 卡 ! 在 ! 睡眠户,3, 卡在 非正常 状态 下 ， 在 满足 什么 条件 下 才 不 会 转入 睡眠 户 ,卡 在 非正常 状态 下 ， 在 满足 什么 条件 下 才 不 会 转入 睡眠户
8779,! 卡在 ! 睡眠 ! 户,3,! 卡 ! 在 ! 睡眠户,3, 卡在 非正常 状态 下 会 转入 睡眠 户 吗 ,卡 在 非正常 状态 下 会 转入 睡眠户 吗
8780,! 卡在 ! 睡眠 ! 户,3,! 卡 ! 在 ! 睡眠户,3, 卡在 非正常 状态 下 是否 会 转入 睡眠 户 ， 是否 会 扣 相关 费用 ,卡 在 非正常 状态 下 是否 会 转入 睡眠户 ， 是否 会 扣 相关 费用
8781,! 口 ! 挂 ! 户 ! 么,4,! 口挂 ! 户么,2, 口 挂 状态 下 银行卡 会 转入 睡眠 户 么 ,口挂 状态 下 银行卡 会 转入 睡眠 户么
8782,! 睡眠 ! 户,2,! 睡眠户,1, 满足 哪些 条件 会 转入 睡眠 户 ,满足 哪些 条件 会 转入 睡眠户
8783,! 卡 ! 会 ! 户 ! 么,4,! 卡会 ! 户么,2, 密码 锁定 状态 下 卡 会 转入 睡眠 户 么 ,密码 锁定 状态 下 卡会 转入 睡眠 户么
8784,! 睡眠 ! 户,2,! 睡眠户,1, 什么 条件 下 会 转入 睡眠 户 ,什么 条件 下 会 转入 睡眠户
8785,! 多能,1,! 多 ! 能,2, 快捷 支付 最 多能 转 多少 钱 ,快捷 支付 最 多 能 转 多少 钱
8786,! 行 ! 财 ! 付 ! 通,4,! 行财 ! 付通,2, 你们 行 财 付 通 快捷 支付 的 限额 是 多少 ,你们 行财 付通 快捷 支付 的 限额 是 多少
8787,! 行 ! 快捷,2,! 行快捷,1, 你们 行 快捷 支付 的 限额 可以 修改 吗 ,你们 行快捷 支付 的 限额 可以 修改 吗
8788,! 行 ! 支付 ! 宝,3,! 行支 ! 付宝,2, 你们 行 支付 宝 快捷 支付 的 限额 是 多少 ,你们 行支 付宝 快捷 支付 的 限额 是 多少
8789,! 财 ! 付 ! 通 ! 为啥,4,! 财付通 ! 为 ! 啥,3, 我 用 财 付 通 的 时候 为啥 提示 我 超过 限额 ,我 用 财付通 的 时候 为 啥 提示 我 超过 限额
8790,! 财 ! 付 ! 通 ! 快捷 ! 多能,5,! 财付 ! 通快捷 ! 多 ! 能,4, 我 用 财 付 通 快捷 支付 最 多能 转 多少 钱 ,我 用 财付 通快捷 支付 最 多 能 转 多少 钱
8791,,0,,0, 我 用 信用卡 快捷 支付 ， 有 没 有 限额 是 多少 ,我 用 信用卡 快捷 支付 ， 有 没 有 限额 是 多少
8792,,0,,0, 我 用 银行卡 快捷 支付 ， 有 没 有 限额 是 多少 ,我 用 银行卡 快捷 支付 ， 有 没 有 限额 是 多少
8793,! 支付 ! 宝 ! 为啥,3,! 支付宝 ! 为 ! 啥,3, 我 用 支付 宝 的 时候 为啥 提示 我 超过 限额 ,我 用 支付宝 的 时候 为 啥 提示 我 超过 限额
8794,! 支付 ! 宝 ! 多能,3,! 支付宝 ! 多 ! 能,3, 我 用 支付 宝 快捷 支付 最 多能 转 多少 钱 ,我 用 支付宝 快捷 支付 最 多 能 转 多少 钱
8795,,0,,0, 被 冒名 开户 了 ， 我 怎么 销 户 ,被 冒名 开户 了 ， 我 怎么 销 户
8796,! 开 ! 卡,2,! 开卡,1, 其他人 用 我 身份证 开 卡 了 ， 该 怎么 办 ,其他人 用 我 身份证 开卡 了 ， 该 怎么 办
8797,! 冒名 ! 销 ! 户,3,! 冒名销户,1, 如何 办理 冒名 销 户 ,如何 办理 冒名销户
8798,,0,,0, 什么 是 冒名 账户 ,什么 是 冒名 账户
8799,,0,,0, 网点 让 我 提供 证明 文件 ， 我 提供 不 了 怎么 办 ,网点 让 我 提供 证明 文件 ， 我 提供 不 了 怎么 办
8800,,0,,0, 网点 说 我 还有 另外 一个 账户 ， 我 没 办理 过 啊 ,网点 说 我 还有 另外 一个 账户 ， 我 没 办理 过 啊
8801,! 冒名 ! 销 ! 户,3,! 冒名销户,1, 我 要 怎么 办理 冒名 销 户 ,我 要 怎么 办理 冒名销户
8802,! 消 ! 掉,2,! 消掉,1, 我 有 一个 账户 不 是 我 开 ， 是 不 是 要 回到 开户行 才 能 消 掉 ,我 有 一个 账户 不 是 我 开 ， 是 不 是 要 回到 开户行 才 能 消掉
8803,! 销 ! 户,2,! 销户,1, 怎么 办理 冒名 账户 销 户 ,怎么 办理 冒名 账户 销户
8804,,0,,0, 怎么 消除 不 是 自己 开户 的 账户 呢 ,怎么 消除 不 是 自己 开户 的 账户 呢
8805,,0,,0, 卡 被 吞 了 ， 能 让 别人 帮 我 领 卡么,卡 被 吞 了 ， 能 让 别人 帮 我 领 卡么
8806,! 开户行 ! 领,2,! 开户 ! 行领,2, 卡 被 吞 了 ， 我 去 开户行 领 卡么,卡 被 吞 了 ， 我 去 开户 行领 卡么
8807,! 领 ! 卡,2,! 领卡,1, 卡 被 吞 了 ， 需要 带 什么 东西 领 卡,卡 被 吞 了 ， 需要 带 什么 东西 领卡
8808,! 吞 ! 卡 ! 领 ! 卡,4,! 吞卡 ! 领卡,2, 吞 卡 后 多久 去 领 卡,吞卡 后 多久 去 领卡
8809,! 吞 ! 卡 ! 理,3,! 吞卡理,1, 吞 卡 理 流程 ,吞卡理 流程
8810,! 吞 ! 卡,2,! 吞卡,1, 吞 卡 了 怎么 办 ,吞卡 了 怎么 办
8811,! 领 ! 卡,2,! 领卡,1, 我 的 卡 被 机器 吞 了 ， 我 去 哪儿 领 卡,我 的 卡 被 机器 吞 了 ， 我 去 哪儿 领卡
8812,,0,,0, 我 的 卡 被 机器 吞 了 ， 现在 能 拿 出来 么 ,我 的 卡 被 机器 吞 了 ， 现在 能 拿 出来 么
8813,,0,,0, 我 的 卡 被 吞 了 ， 怎么 拿 出来 ,我 的 卡 被 吞 了 ， 怎么 拿 出来
8814,,0,,0, 我 取 完 钱 忘 了 拿 卡 ， 会 被 机器 吞 卡么,我 取 完 钱 忘 了 拿 卡 ， 会 被 机器 吞 卡么
8815,,0,,0,普卡 升级 贵宾 卡 后 能 查询 到 原来 普卡 明细 吗 ,普卡 升级 贵宾 卡 后 能 查询 到 原来 普卡 明细 吗
8816,! 贵宾 ! 卡 ! 原来 ! 卡 ! 怎么 ! 办,6,! 贵宾卡 ! 原来卡 ! 怎么办,3,"普卡 升级 为 贵宾 卡 后 , 想 查 原来 卡 的 交易 明细 怎么 办 ","普卡 升级 为 贵宾卡 后 , 想 查 原来卡 的 交易 明细 怎么办"
8817,! 贵宾 ! 卡,2,! 贵宾卡,1,"普卡 升级 为 贵宾 卡 后 , 原来 的 交易 明细 还 保留 吗 ","普卡 升级 为 贵宾卡 后 , 原来 的 交易 明细 还 保留 吗"
8818,! 贵宾 ! 卡,2,! 贵宾卡,1,"普卡 升级 为 贵宾 卡 后 , 原 账户 明细 还 存在 吗 ","普卡 升级 为 贵宾卡 后 , 原 账户 明细 还 存在 吗"
8819,! 到之 ! 前普卡,2,! 到 ! 之前 ! 普卡,3,普卡 升级 为 贵宾 卡 后 是否 能 通过 95599 查询 到之 前普卡 的 交易 明细 ,普卡 升级 为 贵宾 卡 后 是否 能 通过 95599 查询 到 之前 普卡 的 交易 明细
8820,! 原 ! 卡,2,! 原卡,1,普卡 升级 为 贵宾 卡 后 原 卡 的 交易 明细 是否 可以 查询 到 ,普卡 升级 为 贵宾 卡 后 原卡 的 交易 明细 是否 可以 查询 到
8821,! 贵宾 ! 卡,2,! 贵宾卡,1, 新 升级 的 贵宾 卡 和 之前 的 普卡 交易 明细 是 连续 的 吗 ,新 升级 的 贵宾卡 和 之前 的 普卡 交易 明细 是 连续 的 吗
8822,! 卡 ! 会,2,! 卡会,1, 新 升级 的 贵宾 卡 会 继承 原来 普卡 的 交易 明细 吗 ,新 升级 的 贵宾 卡会 继承 原来 普卡 的 交易 明细 吗
8823,! 换 ! 卡业 ! 务,3,! 换卡 ! 业务,2, 别人 能 代理 我 办理 借记卡 换 卡业 务 吗 ,别人 能 代理 我 办理 借记卡 换卡 业务 吗
8824,! I ! C卡,2,! IC卡,1, 借记卡 换 成 I C卡 后 信息 会 变 吗 ,借记卡 换 成 IC卡 后 信息 会 变 吗
8825,! 换 ! 卡 ! 新 ! 卡,4,! 换卡 ! 新卡,2, 借记卡 换 卡 后 ， 老卡 的 信息 还 能 通过 新 卡 查询 吗 ,借记卡 换卡 后 ， 老卡 的 信息 还 能 通过 新卡 查询 吗
8826,! 卡 ! 能 ! I ! C卡,4,! 卡能 ! IC卡,2, 那些 卡 能 升级 为 I C卡,那些 卡能 升级 为 IC卡
8827,! I ! C卡,2,! IC卡,1, 能 把 我 的 借记卡 换 成 I C卡 吗 ,能 把 我 的 借记卡 换 成 IC卡 吗
8828,! I ! C卡,2,! IC卡,1, 能 使用 户口簿 / 护照 / 身份证 复印件 / 驾照 换 借记卡 I C卡 吗 ,能 使用 户口簿 / 护照 / 身份证 复印件 / 驾照 换 借记卡 IC卡 吗
8829,! I ! C卡,2,! IC卡,1, 升级 成 借记卡 I C卡 后 还是 信息 吗 ,升级 成 借记卡 IC卡 后 还是 信息 吗
8830,,0,,0, 是 必须 要 回到 开卡 网点 才 能 办理 借记卡 换 芯片 卡 吗 ,是 必须 要 回到 开卡 网点 才 能 办理 借记卡 换 芯片 卡 吗
8831,! 芯 ! 片,2,! 芯片,1, 我 想 把 我 的 借记卡 换 成 带 芯 片 的 ， 该 怎么 办 ,我 想 把 我 的 借记卡 换 成 带 芯片 的 ， 该 怎么 办
8832,! I ! C卡,2,! IC卡,1, 怎么样 将 借记卡 升级 成 I C卡,怎么样 将 借记卡 升级 成 IC卡
8833,! I ! C卡 ! I ! C ! 芯片 ! 卡,6,! IC卡 ! IC芯片卡,2,I C卡 和 I C 芯片 卡 是 一样 的 吗 ,IC卡 和 IC芯片卡 是 一样 的 吗
8834,! 补办 ! 芯片 ! 卡,3,! 补 ! 办 ! 芯片卡,3, 补办 芯片 卡 有 什么 要求 ,补 办 芯片卡 有 什么 要求
8835,! 补办,1,! 补 ! 办,2, 卡 书面 挂失 了 能 直接 补办 芯片 卡 吗 ,卡 书面 挂失 了 能 直接 补 办 芯片 卡 吗
8836,! 补办 ! I ! C卡,3,! 补 ! 办 ! IC卡,3, 能 补办 I C卡 吗 ,能 补 办 IC卡 吗
8837,! 芯片 ! 卡 ! 补办,3,! 芯片卡 ! 补 ! 办,3, 其他 银行 都 有 芯片 卡 ， 我 的 卡 丢 了 能 补办 一 张 芯片 卡 吗 ,其他 银行 都 有 芯片卡 ， 我 的 卡 丢 了 能 补 办 一 张 芯片 卡 吗
8838,,0,,0, 我 能 直接 补 一 张 芯片 卡 吗 ,我 能 直接 补 一 张 芯片 卡 吗
8839,! 省 ! 市 ! 补办,3,! 省市 ! 补 ! 办,3, 我 所 在 的 省 市 能 补办 芯片 卡 吗 ,我 所 在 的 省市 能 补 办 芯片 卡 吗
8840,! 补办,1,! 补 ! 办,2, 我 在 北京 了 能 直接 补办 芯片 卡 吗 ,我 在 北京 了 能 直接 补 办 芯片 卡 吗
8841,! 补办,1,! 补 ! 办,2, 直接 补办 芯片 卡 可以 吗 ,直接 补 办 芯片 卡 可以 吗
8842,! 补办 ! 芯片 ! 卡,3,! 补 ! 办 ! 芯片卡,3, 直接 补办 芯片 卡 是 所有 网点 都 行 吗 ,直接 补 办 芯片卡 是 所有 网点 都 行 吗
8843,,0,,0, 办理 芯片 借记卡 带 什么 去 ,办理 芯片 借记卡 带 什么 去
8844,,0,,0, 办 芯片 借记卡 必须 回 户口 所在地 吗 ,办 芯片 借记卡 必须 回 户口 所在地 吗
8845,,0,,0, 办 芯片 借记卡 只 带 身份证 复印件 行 吗 ,办 芯片 借记卡 只 带 身份证 复印件 行 吗
8846,! 户口本 ! 能,2,! 户口 ! 本能,2, 户口本 能 办 芯片 借记卡 吗 ,户口 本能 办 芯片 借记卡 吗
8847,,0,,0, 护照 能 办 芯片 借记卡 吗 ,护照 能 办 芯片 借记卡 吗
8848,,0,,0, 驾照 能 办 芯片 借记卡 吗 ,驾照 能 办 芯片 借记卡 吗
8849,,0,,0, 借记卡 芯片 能 代办 吗 ,借记卡 芯片 能 代办 吗
8850,,0,,0, 任意 郑州 银行 都 能 办 芯片 借记卡 吗 ,任意 郑州 银行 都 能 办 芯片 借记卡 吗
8851,! 张 ! 借记卡,2,! 张借记卡,1, 我 能 给 家人 办 张 借记卡 吗 ,我 能 给 家人 办 张借记卡 吗
8852,,0,,0, 怎么 办理 芯片 借记卡 ,怎么 办理 芯片 借记卡
8853,,0,,0, 办理 附属 卡 需要 那些 材料 ,办理 附属 卡 需要 那些 材料
8854,,0,,0, 附属 卡 如何 办理 ,附属 卡 如何 办理
8855,! 附属 ! 卡,2,! 附属卡,1, 开通 附属 卡 是 需要 回到 开卡 网点 办理 吗 ,开通 附属卡 是 需要 回到 开卡 网点 办理 吗
8856,! 卡 ! 种 ! 卡吗,3,! 卡种 ! 卡 ! 吗,3, 能 办理 其他 卡 种 的 附属 卡吗,能 办理 其他 卡种 的 附属 卡 吗
8857,,0,,0, 能 介绍 下 怎样 办理 附属 卡,能 介绍 下 怎样 办理 附属 卡
8858,! 卡吗,1,! 卡 ! 吗,2, 能 使用 户口簿 / 护照 / 身份证 复印件 / 驾照 开 附属 卡吗,能 使用 户口簿 / 护照 / 身份证 复印件 / 驾照 开 附属 卡 吗
8859,,0,,0, 企业 客户 如何 办理 附属 卡,企业 客户 如何 办理 附属 卡
8860,,0,,0, 如何 开通 附属 卡,如何 开通 附属 卡
8861,! 卡吗,1,! 卡 ! 吗,2, 是 只能 申请 一 张 附属 卡吗,是 只能 申请 一 张 附属 卡 吗
8862,! 想开 ! 附属 ! 卡,3,! 想 ! 开 ! 附属卡,3, 我 想开 一 张 附属 卡 ， 需要 什么 材料 ,我 想 开 一 张 附属卡 ， 需要 什么 材料
8863,,0,,0, 办理 个人 归集 业务 需要 签 什么 协议 ,办理 个人 归集 业务 需要 签 什么 协议
8864,! 个 ! 人,2,! 个人,1, 个 人 如何 办理 个人 资金 归集 业务 ,个人 如何 办理 个人 资金 归集 业务
8865,! 主 ! 账户,2,! 主账户,1, 个人 资金 归集 对于 主 账户 怎么 办理 ,个人 资金 归集 对于 主账户 怎么 办理
8866,! 子 ! 账户,2,! 子账户,1, 个人 资金 归集 对于 子 账户 怎么 办理 ,个人 资金 归集 对于 子账户 怎么 办理
8867,,0,,0, 个人 资金 归集 需要 携带 什么 证件 办理 ,个人 资金 归集 需要 携带 什么 证件 办理
8868,,0,,0, 个人 资金 归集 业务 必须 到 营业 网点 办理 吗 ,个人 资金 归集 业务 必须 到 营业 网点 办理 吗
8869,,0,,0, 个人 资金 归集 业务 可以 通过 电话 开通 吗 ,个人 资金 归集 业务 可以 通过 电话 开通 吗
8870,,0,,0, 网上 银行 可以 办理 个人 个人 资金 归集 业务 吗 ,网上 银行 可以 办理 个人 个人 资金 归集 业务 吗
8871,! 名 ! 下,2,! 名下,1, 怎么 办理 个人 名 下 的 个人 资金 归集 业务 ,怎么 办理 个人 名下 的 个人 资金 归集 业务
8872,,0,,0, 怎么 办理 他人 的 个人 资金 归集 业务 ,怎么 办理 他人 的 个人 资金 归集 业务
8873,,0,,0, 请问 贵宾 卡 申请 需要 什么 条件 ,请问 贵宾 卡 申请 需要 什么 条件
8874,,0,,0, 我 想 办 一 张 白金卡 ， 怎么 办 ,我 想 办 一 张 白金卡 ， 怎么 办
8875,! 高端 ! 卡,2,! 高端卡,1, 我 想 办 一 张 高端 卡 ， 怎么 办 ,我 想 办 一 张 高端卡 ， 怎么 办
8876,! 贵宾 ! 卡,2,! 贵宾卡,1, 我 想 办 一 张 贵宾 卡 ， 怎么 办 ,我 想 办 一 张 贵宾卡 ， 怎么 办
8877,,0,,0, 我 想 办 一 张 金卡 ， 怎么 办 ,我 想 办 一 张 金卡 ， 怎么 办
8878,! 钻石 ! 卡,2,! 钻石卡,1, 我 想 办 一 张 钻石 卡 ， 怎么 办 ,我 想 办 一 张 钻石卡 ， 怎么 办
8879,! 怎么 ! 办,2,! 怎么办,1, 怎么 办 白金卡 ,怎么办 白金卡
8880,! 怎么 ! 办 ! 高端 ! 卡,4,! 怎么办 ! 高端卡,2, 怎么 办 高端 卡,怎么办 高端卡
8881,! 怎么 ! 办,2,! 怎么办,1, 怎么 办 金卡 ,怎么办 金卡
8882,! 怎么 ! 办 ! 钻石 ! 卡,4,! 怎么办 ! 钻石卡,2, 怎么 办 钻石 卡,怎么办 钻石卡
8883,! 办理 ! 子,2,! 办 ! 理子,2,95599 能 办理 子 账户 部分 提前 支取 吗 ,95599 能 办 理子 账户 部分 提前 支取 吗
8884,! 子 ! 账户,2,! 子账户,1, 定期 子 账户 能 提前 支取 吗 ,定期 子账户 能 提前 支取 吗
8885,! 借记卡 ! 子 ! 主 ! 账户,4,! 借记 ! 卡子 ! 主账户,3, 借记卡 子 账户 的 钱 可以 转 到 主 账户 吗 ,借记 卡子 账户 的 钱 可以 转 到 主账户 吗
8886,! 借记卡 ! 子,2,! 借记 ! 卡子,2, 借记卡 子 账户 的 资金 能 转账 吗 ,借记 卡子 账户 的 资金 能 转账 吗
8887,! 借记卡 ! 子,2,! 借记 ! 卡子,2, 借记卡 子 账户 可以 部分 提前 支取 吗 ,借记 卡子 账户 可以 部分 提前 支取 吗
8888,! 卡 ! 中,2,! 卡中,1, 卡 中 的 定期 账户 能 部分 提前 支取 ,卡中 的 定期 账户 能 部分 提前 支取
8889,! 借记卡 ! 子,2,! 借记 ! 卡子,2, 请 介绍 下 借记卡 子 账户 部分 提前 支取 的 方法 ,请 介绍 下 借记 卡子 账户 部分 提前 支取 的 方法
8890,! 办理 ! 子,2,! 办 ! 理子,2, 去 那里 可以 办 办理 子 账户 部分 提前 支取 ,去 那里 可以 办 办 理子 账户 部分 提前 支取
8891,! 外省市 ! 卡里 ! 面,3,! 外 ! 省市 ! 卡 ! 里面,4, 我 现在 急需 用 钱 ， 可以 在 外省市 把 我 卡里 面 的 定期 取出 吗 ,我 现在 急需 用 钱 ， 可以 在 外 省市 把 我 卡 里面 的 定期 取出 吗
8892,! 子 ! 账户,2,! 子账户,1, 子 账户 部分 提前 支取 该 怎么 办 ,子账户 部分 提前 支取 该 怎么 办
8893,! 金 ! 穗,2,! 金穗,1, 金 穗 借记卡 境外 消费 限额 提升 可 在 全国 网点 修改 吗 ,金穗 借记卡 境外 消费 限额 提升 可 在 全国 网点 修改 吗
