,领域,类别,问题,扩展问题,SegmentedInput,SegmentedTarget
3257,电子银行,电话银行,电话银行如何注销,电话银行停止,电话_n 银行_n 停止_v,电话_n 银行_n 如何_r 注销_v
3258,电子银行,电话银行,电话银行如何注销,电话银行怎么办理注销,电话_n 银行_n 怎么_r 办理_v 注销_v,电话_n 银行_n 如何_r 注销_v
3259,电子银行,电话银行,电话银行如何注销,个人电话银行关闭证件,个人_n 电话_n 银行_n 关闭_v 证件_n,电话_n 银行_n 如何_r 注销_v
3260,电子银行,电话银行,电话银行如何注销,个人电话银行注销证件,个人_n 电话_n 银行_n 注销_v 证件_n,电话_n 银行_n 如何_r 注销_v
3261,电子银行,电话银行,电话银行如何注销,关电话银行,关_v 电话_n 银行_n,电话_n 银行_n 如何_r 注销_v
3262,电子银行,电话银行,电话银行如何注销,企业电话银行关闭证件,企业_n 电话_n 银行_n 关闭_v 证件_n,电话_n 银行_n 如何_r 注销_v
3263,电子银行,电话银行,电话银行如何注销,企业电话银行注销证件,企业_n 电话_n 银行_n 注销_v 证件_n,电话_n 银行_n 如何_r 注销_v
3264,电子银行,电话银行,电话银行如何注销,停止电话银行,停止_v 电话_n 银行_n,电话_n 银行_n 如何_r 注销_v
3265,电子银行,电话银行,电话银行如何注销,取消电话银行有哪些渠道,取消_v 电话_n 银行_n 有_v 哪些_r 渠道_n,电话_n 银行_n 如何_r 注销_v
3266,电子银行,电话银行,电话银行是否需要绑定手机号,绑定电话号码有误,绑定_v 电话_n 号码_n 有_v 误_g,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3267,电子银行,电话银行,电话银行是否需要绑定手机号,电话互转,电话_n 互转_v,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3268,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行绑定手机号,电话_n 银行_n 绑定_v 手机_n 号_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3269,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行绑定手机号限制,电话_n 银行_n 绑定_v 手机_n 号_n 限制_v,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3270,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行绑定转账手机号,电话_n 银行_n 绑定_v 转账_v 手机_n 号_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3271,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行不能进行动账交易,电话_n 银行_n 不_d 能_v 进行_v 动账_v 交易_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3272,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行手机号网银,电话_n 银行_n 手机_n 号_n 网银_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3273,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行异地手机号码,电话_n 银行_n 异地_n 手机_n 号码_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3274,电子银行,电话银行,电话银行是否需要绑定手机号,电话银行转账手机号,电话_n 银行_n 转账_v 手机_n 号_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3275,电子银行,电话银行,电话银行是否需要绑定手机号,短话互转手机号码,短_a 话_n 互_d 转_v 手机_n 号码_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3276,电子银行,电话银行,电话银行是否需要绑定手机号,通过郑州银行营业厅开通电话银行是否需要绑定手机号,通过_p 郑州_ns 银行_n 营业厅_n 开通_v 电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3277,电子银行,电话银行,电话银行是否需要绑定手机号,通过电话银行办理定活通业务是对手机号有要求吗,通过_p 电话_n 银行_n 办理_v 定活_v 通_a 业务_n 是_v 对_p 手机_n 号_n 有_v 要求_n 吗_u,电话_n 银行_n 是否_v 需要_v 绑定_v 手机_n 号_n
3278,电子银行,电话银行,电话银行绑定的安全产品是什么,安全口令卡,安全_a 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3279,电子银行,电话银行,电话银行绑定的安全产品是什么,电话动态口令卡,电话_n 动态_n 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3280,电子银行,电话银行,电话银行绑定的安全产品是什么,电话口令卡,电话_n 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3281,电子银行,电话银行,电话银行绑定的安全产品是什么,电话银行绑定K令,电话_n 银行_n 绑定_v K_g 令_v,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3282,电子银行,电话银行,电话银行绑定的安全产品是什么,电话银行绑定卡,电话_n 银行_n 绑定卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3283,电子银行,电话银行,电话银行绑定的安全产品是什么,电话银行关联口令卡,电话_n 银行_n 关联_v 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3284,电子银行,电话银行,电话银行绑定的安全产品是什么,电话银行口令卡,电话_n 银行_n 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3285,电子银行,电话银行,电话银行绑定的安全产品是什么,电子银行绑定口令卡,电子_n 银行_n 绑定_v 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3286,电子银行,电话银行,电话银行绑定的安全产品是什么,电子银行口令卡,电子_n 银行_n 口令卡_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3287,电子银行,电话银行,电话银行绑定的安全产品是什么,口令卡电话银行渠道,口令卡_n 电话_n 银行_n 渠道_n,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3288,电子银行,电话银行,电话银行绑定的安全产品是什么,网上银行之前绑定K令再开通电话银行是否可以使用同一个K令,网上_s 银行_n 之前_f 绑_v 定_v K_g 令_v 再_d 开通_v 电话_n 银行_n 是否_v 可以_v 使用_v 同一个_a K_d 令_v,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3289,电子银行,电话银行,电话银行绑定的安全产品是什么,开通电话银行绑定的电子银行有什么,开通_v 电话_n 银行_n 绑定_v 的_u 电子_n 银行_n 有_v 什么_r,电话_n 银行_n 绑定_v 的_u 安全_a 产品_n 是_v 什么_r
3290,电子银行,电话银行,电话银行如何操作301医院挂号功能,301挂号,301_m 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3291,电子银行,电话银行,电话银行如何操作301医院挂号功能,301医院挂号,301_m 医院_n 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3292,电子银行,电话银行,电话银行如何操作301医院挂号功能,301医院挂号操作,301_m 医院_n 挂号_v 操作_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3293,电子银行,电话银行,电话银行如何操作301医院挂号功能,301医院挂号服务费,301_m 医院_n 挂号_v 服务费_n,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3294,电子银行,电话银行,电话银行如何操作301医院挂号功能,301医院挂号人工,301_m 医院_n 挂号_v 人工_n,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3295,电子银行,电话银行,电话银行如何操作301医院挂号功能,北京301医院挂号,北京_ns 301_m 医院_n 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3296,电子银行,电话银行,电话银行如何操作301医院挂号功能,打电话301医院挂号费用,打电话_v 301_m 医院_n 挂号_v 费用_n,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3297,电子银行,电话银行,电话银行如何操作301医院挂号功能,人工301医院挂号,人工_n 301_m 医院_n 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3298,电子银行,电话银行,电话银行如何操作301医院挂号功能,医院挂号,医院_n 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3299,电子银行,电话银行,电话银行如何操作301医院挂号功能,怎样打电话挂号,怎样_r 打电话_v 挂号_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3300,电子银行,电话银行,电话银行如何操作301医院挂号功能,在北京以外地区通过电话银行操作301医院挂号如何操作,在_p 北京_ns 以外_f 地区_n 通过_p 电话_n 银行_n 操作_v 301_m 医院_n 挂号_v 如何_r 操作_v,电话_n 银行_n 如何_r 操作_v 301_m 医院_n 挂号_v 功能_n
3301,电子银行,自助银行,自助设备取款业务限额,银行卡在郑州银行机器上取款最多能取多少,银行卡_n 在_p 郑州_ns 银行_n 机器_n 上_f 取款_v 最_d 多_a 能_g 取_v 多少_r,自助_a 设备_n 取款_v 业务_n 限额_n
3302,电子银行,自助银行,自助设备取款业务限额,在郑州银行机器取了2万元还能在取吗,在_p 郑州_ns 银行_n 机器_n 取_v 了_u 2_m 万_m 元_q 还_d 能_v 在_p 取吗_v,自助_a 设备_n 取款_v 业务_n 限额_n
3303,电子银行,自助银行,自助设备取款业务限额,柜员机上最多能取多少钱,柜员机_n 上_f 最_d 多_a 能_g 取_v 多少_r 钱_n,自助_a 设备_n 取款_v 业务_n 限额_n
3304,电子银行,自助银行,自助设备取款业务限额,柜员机上取款有次数限制吗,柜员机_n 上_f 取款_v 有_v 次数_n 限制_v 吗_u,自助_a 设备_n 取款_v 业务_n 限额_n
3305,电子银行,自助银行,自助设备取款业务限额,他行卡在郑州银行柜员机上取款有金额限制吗,他_r 行卡_n 在_p 郑州_ns 银行_n 柜员机_n 上_f 取款_v 有_v 金额_n 限制_v 吗_u,自助_a 设备_n 取款_v 业务_n 限额_n
3306,电子银行,自助银行,自助设备取款业务限额,我的透支卡在你行ATM机上能取钱吗,我_r 的_u 透支卡_n 在_p 你_r 行_v ATM_x 机_n 上_f 能_v 取_v 钱_n 吗_u,自助_a 设备_n 取款_v 业务_n 限额_n
3307,电子银行,自助银行,自助设备存款业务限额,对公账户能通过郑州银行机器存款吗,对_p 公账户_n 能_v 通过_p 郑州_ns 银行_n 机器_n 存款_n 吗_u,自助_a 设备_n 存款_n 业务_n 限额_n
3308,电子银行,自助银行,自助设备存款业务限额,给账户存款一次最多放多少,给_p 账户_n 存款_n 一_m 次_q 最_d 多_a 放_v 多少_r,自助_a 设备_n 存款_n 业务_n 限额_n
3309,电子银行,自助银行,自助设备存款业务限额,郑州银行储蓄卡能在郑州银行机器上存款吗,郑州_ns 银行_n 储蓄卡_n 能_v 在_p 郑州_ns 银行_n 机器_n 上_f 存款_n 吗_u,自助_a 设备_n 存款_n 业务_n 限额_n
3310,电子银行,自助银行,自助设备存款业务限额,郑州银行的活期存折能在郑州银行机器上存款吗,郑州_ns 银行_n 的_u 活期_a 存折_n 能_v 在_p 郑州_ns 银行_n 机器_n 上_f 存款_n 吗_u,自助_a 设备_n 存款_n 业务_n 限额_n
3311,电子银行,自助银行,自助设备存款业务限额,郑州银行的信用卡能在郑州银行机器上存款吗,郑州_ns 银行_n 的_u 信用卡_n 能_v 在_p 郑州_ns 银行_n 机器_n 上_f 存款_n 吗_u,自助_a 设备_n 存款_n 业务_n 限额_n
3312,电子银行,自助银行,自助设备存款业务限额,通过郑州银行机器存款一次能放10万吗,通过_p 郑州_ns 银行_n 机器_n 存款_n 一_m 次_q 能_v 放_v 10万_m 吗_q,自助_a 设备_n 存款_n 业务_n 限额_n
3313,电子银行,自助银行,自助设备存款业务限额,通过郑州银行机器存款一天最多存多少次,通过_p 郑州_ns 银行_n 机器_n 存款_n 一_m 天_q 最_d 多_a 存_v 多少_r 次_q,自助_a 设备_n 存款_n 业务_n 限额_n
3314,电子银行,自助银行,自助设备存款业务限额,你们郑州银行机器一天最多能取多少钱,你们_r 郑州_ns 银行_n 机器_n 一_m 天_q 最_d 多_a 能_g 取_v 多少_r 钱_n,自助_a 设备_n 存款_n 业务_n 限额_n
3315,电子银行,自助银行,自助设备存款业务限额,我每天通过机器能存多少钱,我_r 每天_r 通过_p 机器_n 能_v 存_v 多少_r 钱_n,自助_a 设备_n 存款_n 业务_n 限额_n
3316,电子银行,自助银行,通过自助机具进行异地卡卡转账时，是否提示手续费手续费是否是实时扣收的若卡内资金不足，是否会补扣手续费,转账不成功机器上有显示吗,转账_v 不_d 成功_a 机器_n 上_f 有_v 显示_v 吗_u,通过_p 自助_a 机具_n 进行_v 异地卡卡_n 转账_v 时_g ，_w 是否_v 提示_v 手续费_n 手续费_n 是否_v 是_v 实时_a 扣收_v 的_u 若卡_ns 内_f 资金_n 不足_a ，_w 是否_v 会_v 补扣_v 手续费_n
3317,电子银行,自助银行,为什么自助机具不能转账,银行卡在2008年办理的通过郑州银行机器能够直接转账吗,银行卡_n 在_p 2008年_t 办理_v 的_u 通过_p 郑州_ns 银行_n 机器_n 能够_v 直接_a 转账_v 吗_u,为什么_r 自助_a 机具_n 不_d 能_v 转账_v
3318,电子银行,自助银行,为什么自助机具不能转账,在郑州银行的机器上转账为什么转不出去,在_p 郑州_ns 银行_n 的_u 机器_n 上_f 转账_v 为什么_r 转_v 不_d 出去_v,为什么_r 自助_a 机具_n 不_d 能_v 转账_v
3319,电子银行,自助银行,为什么自助机具不能转账,我的卡在ATM机怎么转不了账呢,我_r 的_u 卡_n 在_p ATM_x 机_n 怎么_r 转_v 不_d 了_v 账_n 呢_u,为什么_r 自助_a 机具_n 不_d 能_v 转账_v
3320,电子银行,自助银行,自助机具转账后没有打印回单怎么办,机器没纸怎么办,机器_n 没_d 纸_n 怎么办_r,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3321,电子银行,自助银行,自助机具转账后没有打印回单怎么办,机器提示我没纸了我是否还要继续操作,机器_n 提示_v 我_r 没_v 纸_n 了_u 我_r 是否_v 还要_d 继续_v 操作_v,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3322,电子银行,自助银行,自助机具转账后没有打印回单怎么办,没有凭条是否可以继续操作业务,没有_d 凭_p 条_q 是否_v 可以_v 继续_v 操作_v 业务_n,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3323,电子银行,自助银行,自助机具转账后没有打印回单怎么办,如果我不需要回单可以直接在不提供回单的机具上办理业务吗,如果_c 我_r 不_d 需要_v 回_v 单_d 可以_v 直接_a 在_p 不_d 提供_v 回单_n 的_u 机具_n 上_f 办理_v 业务_n 吗_u,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3324,电子银行,自助银行,自助机具转账后没有打印回单怎么办,通过郑州银行机器取款没有凭条了怎么办,通过_p 郑州_ns 银行_n 机器_n 取款_v 没有_d 凭_p 条_g 了_u 怎么办_r,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3325,电子银行,自助银行,自助机具转账后没有打印回单怎么办,在机器上办理业务不要凭条没关系吗,在_p 机器_n 上_f 办理_v 业务_n 不要_d 凭_v 条_q 没关系_id 吗_u,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3326,电子银行,自助银行,自助机具转账后没有打印回单怎么办,自助机具是否会出现缺纸的情况,自助_a 机具_n 是否_v 会_v 出现_v 缺纸_n 的_u 情况_n,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3327,电子银行,自助银行,自助机具转账后没有打印回单怎么办,为什么在机器上转账后，没有给我回单,为什么_r 在_p 机器_n 上_f 转账_v 后_f ，_w 没有_d 给_p 我_r 回单_n,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3328,电子银行,自助银行,自助机具转账后没有打印回单怎么办,在ATM转账后没有凭条，可以到柜台补打吗,在_p ATM_x 转账_v 后_f 没有_v 凭条_n ，_w 可以_v 到_v 柜台_n 补打_v 吗_u,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3329,电子银行,自助银行,自助机具转账后没有打印回单怎么办,我在ATM机转账，提示没纸了，能到柜台补打回单吗,我_r 在_p ATM_x 机_n 转账_v ，_w 提示_v 没_v 纸_n 了_u ，_w 能_v 到_v 柜台_n 补打_v 回单_n 吗_u,自助_a 机具_n 转账_v 后_f 没有_d 打印_v 回单_n 怎么办_r
3330,电子银行,自助银行,通过我行自助机具进行转账，输入收款方银行卡号后，是否机具会显示出收款方户主姓名供客户核对,对方通过郑州银行的机器给我的银行卡转账能看到我的姓名正常吗,对方_n 通过_p 郑州_ns 银行_n 的_u 机器_n 给_p 我_r 的_u 银行卡_n 转账_v 能_v 看到_v 我_r 的_u 姓名_n 正常_a 吗_u,通过_p 我行_r 自助_a 机具_n 进行_v 转账_v ，_w 输入_v 收款方_n 银行_n 卡号_n 后_f ，_w 是否_v 机具_n 会_v 显示_v 出_v 收款方_n 户主_n 姓名_n 供_v 客户_n 核对_v
3331,电子银行,自助银行,通过我行自助机具进行转账，输入收款方银行卡号后，是否机具会显示出收款方户主姓名供客户核对,给对方转账在机器上操作名字核对无误再转对吗,给_p 对方_n 转账_v 在_p 机器_n 上_f 操作_v 名字_n 核对_v 无误_v 再_d 转_v 对_a 吗_u,通过_p 我行_r 自助_a 机具_n 进行_v 转账_v ，_w 输入_v 收款方_n 银行_n 卡号_n 后_f ，_w 是否_v 机具_n 会_v 显示_v 出_v 收款方_n 户主_n 姓名_n 供_v 客户_n 核对_v
